id,title,imdbID,year,rtPictureURL
321,Fresa y chocolate,106966,1994,http://content6.flixster.com/movie/10/89/25/10892516_det.jpg
322,Swimming with Sharks,114594,1994,http://content7.flixster.com/movie/27/81/278121_det.jpg
324,The Sum of Us,111309,1994,http://content6.flixster.com/movie/27/41/274112_det.jpg
325,Senior Trip,113936,1995,http://content7.flixster.com/movie/10/86/94/10869433_det.jpg
326,Huozhe,110081,1994,http://content8.flixster.com/movie/10/97/19/10971966_det.jpg
327,Tank Girl,114614,1995,http://content8.flixster.com/movie/10/91/40/10914042_det.jpg
328,Tales from the Crypt: Demon Knight,114608,1995,http://content9.flixster.com/movie/10/88/79/10887979_det.jpg
329,Star Trek: Generations,111280,1994,http://content6.flixster.com/movie/10/88/86/10888600_det.jpg
330,Tales from the Hood,114609,1995,http://content9.flixster.com/movie/27/30/273091_det.jpg
331,Tom & Viv,111454,1994,http://content7.flixster.com/movie/26/43/264309_det.jpg
332,Village of the Damned,114852,1995,http://content6.flixster.com/movie/11/15/07/11150724_det.jpg
333,Tommy Boy,114694,1995,http://content6.flixster.com/movie/26/58/265820_det.jpg
334,Vanya on 42nd Street,111590,1994,http://content8.flixster.com/movie/10/92/26/10922666_det.jpg
335,Underneath,114788,1995,http://content8.flixster.com/movie/28/03/280322_det.jpg
336,Incubo sulla cittÃ  contaminata,80931,1980,http://content6.flixster.com/movie/10/89/70/10897052_det.jpg
337,What's Eating Gilbert Grape,108550,1993,http://content8.flixster.com/movie/25/42/254226_det.jpg
338,Virtuosity,114857,1995,http://content7.flixster.com/movie/27/58/275825_det.jpg
339,While You Were Sleeping,114924,1995,http://content7.flixster.com/movie/63/59/09/6359097_det.jpg
340,War,499556,2007,http://content7.flixster.com/movie/10/84/31/10843105_det.jpg
341,Double Happiness,109655,1994,http://content9.flixster.com/movie/51/27/62/5127627_det.jpg
342,Muriel's Wedding,110598,1994,http://content7.flixster.com/movie/26/76/267629_det.jpg
343,The Baby-Sitters Club,112435,1995,http://content6.flixster.com/movie/26/16/261608_det.jpg
344,Ace Ventura: Pet Detective,109040,1994,http://content7.flixster.com/movie/11/14/42/11144273_det.jpg
345,"The Adventures of Priscilla, Queen of the Desert",109045,1994,http://content8.flixster.com/movie/11/15/32/11153218_det.jpg
346,Backbeat,106339,1994,http://content7.flixster.com/movie/28/07/280793_det.jpg
347,Bitter Moon,104779,1992,http://content8.flixster.com/movie/27/35/273518_det.jpg
348,Bullets Over Broadway,109348,1994,http://content8.flixster.com/movie/26/94/269498_det.jpg
349,Clear and Present Danger,109444,1994,http://content6.flixster.com/movie/26/52/265216_det.jpg
350,The Client,109446,1994,http://content8.flixster.com/movie/26/01/260102_det.jpg
351,"Corrina, Corrina",109484,1994,http://content7.flixster.com/movie/25/88/258897_det.jpg
352,Crooklyn,109504,1994,http://content7.flixster.com/movie/25/71/257101_det.jpg
353,The Crow,109506,1994,http://content6.flixster.com/movie/10/93/21/10932156_det.jpg
354,Cobb,109450,1994,http://content7.flixster.com/movie/27/09/270909_det.jpg
355,The Flintstones,109813,1994,http://content7.flixster.com/movie/10/87/96/10879629_det.jpg
356,Forrest Gump,109830,1994,http://content7.flixster.com/movie/60/49/71/6049713_det.jpg
357,Four Weddings and a Funeral,109831,1994,http://content7.flixster.com/movie/28/17/281725_det.jpg
358,Higher Learning,113305,1995,http://content7.flixster.com/movie/33/06/29/3306293_det.jpg
359,I Like It Like That,110091,1994,http://content8.flixster.com/movie/27/50/275006_det.jpg
360,I Love Trouble,110093,1994,\N
361,It Could Happen to You,110167,1994,http://content9.flixster.com/movie/25/86/258695_det.jpg
362,The Jungle Book,61852,1967,http://content7.flixster.com/movie/25/07/250701_det.jpg
363,Die Macht der Bilder: Leni Riefenstahl,107472,1993,http://content7.flixster.com/movie/29/44/294405_det.jpg
364,The Lion King,110357,1994,http://content7.flixster.com/movie/25/07/250709_det.jpg
365,Little Buddha,107426,1993,http://content8.flixster.com/movie/25/64/256422_det.jpg
366,New Nightmare,111686,1994,http://content7.flixster.com/movie/11/13/01/11130129_det.jpg
367,The Mask,110475,1994,http://content6.flixster.com/movie/62/33/43/6233432_det.jpg
368,Maverick,110478,1994,http://content7.flixster.com/movie/25/61/256125_det.jpg
369,Mrs. Parker and the Vicious Circle,110588,1994,http://content8.flixster.com/movie/10/93/78/10937814_det.jpg
370,Naked Gun 33 1/3: The Final Insult,110622,1994,http://content6.flixster.com/movie/10/93/73/10937364_det.jpg
371,The Paper,110771,1994,http://content9.flixster.com/movie/10/95/42/10954299_det.jpg
372,Reality Bites,110950,1994,http://content6.flixster.com/movie/10/87/05/10870532_det.jpg
373,Red Rock West,105226,1993,http://content6.flixster.com/movie/27/59/275920_det.jpg
374,RiÂ¢hie RiÂ¢h,110989,1994,http://content6.flixster.com/movie/10/94/80/10948008_det.jpg
375,Safe Passage,111054,1994,http://content8.flixster.com/movie/10/86/70/10867050_det.jpg
376,The River Wild,110997,1994,http://content8.flixster.com/movie/10/92/73/10927394_det.jpg
377,Speed,111257,1994,http://content6.flixster.com/movie/27/61/276116_det.jpg
378,Speechless,111256,1994,http://content9.flixster.com/movie/11/12/48/11124819_det.jpg
379,Timecop,111438,1994,http://content6.flixster.com/movie/11/12/53/11125356_det.jpg
380,True Lies,111503,1994,http://content8.flixster.com/movie/31/37/313714_det.jpg
381,When a Man Loves a Woman,111693,1994,http://content6.flixster.com/movie/26/88/268892_det.jpg
382,Wolf,111742,1994,http://content7.flixster.com/movie/10/26/03/10260341_det.jpg
383,Wyatt Earp,111756,1994,http://content7.flixster.com/movie/55/06/10/5506105_det.jpg
384,Bad Company,280486,2002,http://content6.flixster.com/movie/26/66/266604_det.jpg
385,A Man of No Importance,110455,1994,http://content9.flixster.com/movie/10/88/98/10889863_det.jpg
386,S.F.W.,111048,1994,http://content7.flixster.com/movie/27/88/278813_det.jpg
387,A Low Down Dirty Shame,110399,1994,http://content7.flixster.com/movie/27/42/274201_det.jpg
388,This Boy's Life,108330,1993,http://content7.flixster.com/movie/10/89/12/10891257_det.jpg
389,Le colonel Chabert,109454,1994,http://content6.flixster.com/movie/10/92/93/10929336_det.jpg
390,"Faster, Pussycat! Kill! Kill!",59170,1965,http://content8.flixster.com/movie/11/69/36/1169362_det.jpg
391,Jason's Lyric,110186,1994,http://content9.flixster.com/movie/52/53/79/5253791_det.jpg
392,The Secret Adventures of Tom Thumb,108069,1993,http://content8.flixster.com/movie/10/86/72/10867206_det.jpg
393,Street Fighter,111301,1994,http://content9.flixster.com/movie/10/87/27/10872731_det.jpg
394,In Cold Blood,61809,1967,http://content6.flixster.com/movie/10/87/75/10877588_det.jpg
395,Desert Winds,112849,1995,http://content7.flixster.com/movie/10/85/18/10851869_det.jpg
396,Fall Time,113014,1995,http://content9.flixster.com/movie/63/57/62/6357627_det.jpg
397,Cape Fear,101540,1991,http://content9.flixster.com/movie/10/93/72/10937223_det.jpg
398,Frank and Ollie,113104,1995,http://content9.flixster.com/movie/26/14/261491_det.jpg
401,Mirage,59448,1965,http://content8.flixster.com/movie/10/85/38/10853846_det.jpg
402,Open Season,400717,2006,http://content8.flixster.com/movie/10/91/66/10916662_det.jpg
404,Brother Minister: The Assassination of Malcolm X,109339,1994,http://content6.flixster.com/movie/10/88/20/10882016_det.jpg
405,Highlander III: The Sorcerer,110027,1994,http://content6.flixster.com/movie/10/94/47/10944768_det.jpg
406,Federal Hill,109785,1994,http://content7.flixster.com/movie/28/10/281025_det.jpg
407,In the Mouth of Madness,113409,1995,http://content9.flixster.com/movie/10/88/81/10888183_det.jpg
408,8 Seconds,109021,1994,http://content8.flixster.com/movie/25/61/256194_det.jpg
409,Above the Rim,109035,1994,http://content9.flixster.com/movie/26/96/269603_det.jpg
410,Addams Family Values,106220,1993,http://content9.flixster.com/movie/26/62/266215_det.jpg
412,The Age of Innocence,106226,1993,\N
413,Airheads,109068,1994,http://content6.flixster.com/movie/26/02/260296_det.jpg
414,The Air Up There,109067,1994,http://content8.flixster.com/movie/10/89/39/10893994_det.jpg
415,Another Stakeout,106292,1993,http://content6.flixster.com/movie/10/88/81/10888176_det.jpg
416,Bad Girls,109198,1994,http://content6.flixster.com/movie/10/87/26/10872684_det.jpg
417,Vicky Cristina Barcelona,497465,2008,http://content7.flixster.com/movie/11/13/43/11134349_det.jpg
418,Being Human,1349938,2008,\N
419,The Beverly Hillbillies,106400,1993,http://content8.flixster.com/movie/37/13/33/3713338_det.jpg
420,Beverly Hills Cop III,109254,1994,http://content8.flixster.com/movie/10/84/44/10844414_det.jpg
421,Black Beauty,109279,1994,http://content8.flixster.com/movie/10/93/24/10932426_det.jpg
423,Blown Away,109303,1994,http://content7.flixster.com/movie/27/66/276629_det.jpg
424,Blue Chips,109305,1994,http://content8.flixster.com/movie/26/12/261294_det.jpg
425,Blue Sky,109306,1994,http://content8.flixster.com/movie/10/90/79/10907954_det.jpg
426,Invasion of the Body Snatchers,49366,1956,http://content8.flixster.com/movie/10/95/44/10954478_det.jpg
427,Boxing Helena,106471,1993,http://content8.flixster.com/movie/10/88/01/10880190_det.jpg
428,A Bronx Tale,106489,1993,http://content7.flixster.com/movie/10/88/62/10886213_det.jpg
429,Cabin Boy,109361,1994,http://content8.flixster.com/movie/26/13/261398_det.jpg
430,Calendar Girls,337909,2003,http://content6.flixster.com/movie/10/90/15/10901532_det.jpg
431,Carlito's Way,106519,1993,http://content8.flixster.com/movie/14/81/59/1481590_det.jpg
432,City Slickers II: The Legend of Curly's Gold,109439,1994,http://content9.flixster.com/movie/10/84/98/10849883_det.jpg
433,Clean Slate,109443,1994,http://content6.flixster.com/movie/26/42/264200_det.jpg
434,Cliffhanger,106582,1993,http://content8.flixster.com/movie/10/88/05/10880598_det.jpg
435,Coneheads,106598,1993,http://content9.flixster.com/movie/25/66/256607_det.jpg
436,Color of Night,109456,1994,http://content9.flixster.com/movie/27/04/270403_det.jpg
437,Cops and Robbersons,109480,1994,http://content7.flixster.com/movie/10/93/94/10939473_det.jpg
438,The Cowboy Way,109493,1994,http://content9.flixster.com/movie/10/88/51/10885187_det.jpg
440,Dave,106673,1993,http://content7.flixster.com/movie/11/12/76/11127633_det.jpg
441,Dazed and Confused,106677,1993,http://content9.flixster.com/movie/10/84/23/10842359_det.jpg
442,Demolition Man,106697,1993,http://content6.flixster.com/movie/26/97/269712_det.jpg
443,The Endless Summer 2,109729,1994,http://content6.flixster.com/movie/25/72/257204_det.jpg
444,Even Cowgirls Get the Blues,106834,1993,http://content7.flixster.com/movie/10/85/48/10854861_det.jpg
445,Fatal Instinct,106873,1993,http://content9.flixster.com/movie/10/88/78/10887875_det.jpg
446,Ba wang bie ji,106332,1993,http://content7.flixster.com/movie/10/89/59/10895913_det.jpg
447,The Favor,109783,1994,http://content9.flixster.com/movie/27/86/278691_det.jpg
448,Huo Yuan Jia,446059,2006,http://content9.flixster.com/movie/10/85/48/10854871_det.jpg
449,Fear of a Black Hat,106880,1994,http://content9.flixster.com/movie/27/00/270091_det.jpg
450,With Honors,111732,1994,http://content8.flixster.com/movie/25/81/258122_det.jpg
451,Flesh and Bone,106926,1993,http://content9.flixster.com/movie/28/02/280207_det.jpg
452,Widows' Peak,111712,1994,http://content6.flixster.com/movie/11/13/22/11132224_det.jpg
453,For Love or Money,106941,1993,\N
454,The Firm,106918,1993,http://content8.flixster.com/movie/28/38/283822_det.jpg
455,Free Willy,106965,1993,http://content8.flixster.com/movie/10/88/31/10883198_det.jpg
456,Fresh,109842,1994,http://content7.flixster.com/movie/27/16/271605_det.jpg
457,The Fugitive,106977,1993,http://content9.flixster.com/movie/11/12/17/11121787_det.jpg
458,Geronimo: An American Legend,107004,1993,http://content8.flixster.com/movie/25/94/259426_det.jpg
459,A Perfect Getaway,971209,2009,http://content7.flixster.com/movie/10/91/93/10919317_det.jpg
460,Getting Even with Dad,109891,1994,http://content7.flixster.com/movie/10/92/22/10922209_det.jpg
461,Go Fish,109913,1994,http://content9.flixster.com/movie/27/62/276227_det.jpg
462,A Good Man in Africa,109920,1994,http://content9.flixster.com/movie/10/87/38/10873887_det.jpg
463,Guilty as Sin,107057,1993,http://content7.flixster.com/movie/27/69/276993_det.jpg
464,Hard Target,107076,1993,http://content6.flixster.com/movie/27/33/273300_det.jpg
465,Heaven & Earth,107096,1993,http://content8.flixster.com/movie/10/86/70/10867030_det.jpg
466,Hot Shots! Part Deux,107144,1993,http://content8.flixster.com/movie/25/63/256302_det.jpg
467,Live Nude Girls,113674,1995,http://content8.flixster.com/movie/49/96/89/4996890_det.jpg
468,The Englishman Who Went Up a Hill But Came Down a Mountain,112966,1995,http://content9.flixster.com/movie/25/71/257199_det.jpg
469,The House of the Spirits,107151,1993,http://content6.flixster.com/movie/10/86/83/10868328_det.jpg
470,House Party 3,110064,1994,http://content6.flixster.com/movie/27/44/274420_det.jpg
471,The Hudsucker Proxy,110074,1994,http://content9.flixster.com/movie/10/87/85/10878555_det.jpg
472,I'll Do Anything,110097,1994,http://content7.flixster.com/movie/26/50/265009_det.jpg
473,In the Army Now,110123,1994,http://content6.flixster.com/movie/25/72/257292_det.jpg
474,In the Line of Fire,107206,1993,http://content8.flixster.com/movie/10/80/52/10805270_det.jpg
475,In the Name of the Father,107207,1993,http://content8.flixster.com/movie/27/01/270126_det.jpg
476,The Inkwell,110137,1994,http://content9.flixster.com/movie/27/42/274219_det.jpg
477,What's Love Got to Do with It,108551,1993,http://content6.flixster.com/movie/10/90/34/10903400_det.gif
478,Jimmy Hollywood,110197,1994,http://content6.flixster.com/movie/28/19/281900_det.jpg
479,Judgment Night,107286,1993,http://content9.flixster.com/movie/27/97/279711_det.jpg
480,Jurassic Park,107290,1993,http://content9.flixster.com/movie/25/84/258423_det.jpg
481,Kalifornia,107302,1993,http://content9.flixster.com/movie/28/45/284507_det.jpg
482,Killing Zoe,110265,1993,http://content6.flixster.com/movie/28/49/284992_det.jpg
483,King of the Hill,107322,1993,http://content8.flixster.com/movie/85/27/98/8527986_det.jpg
484,Lassie,110305,1994,http://content8.flixster.com/movie/26/34/263402_det.jpg
485,Last Action Hero,107362,1993,http://content6.flixster.com/movie/55/36/01/5536016_det.jpg
486,Life with Mikey,107413,1993,http://content9.flixster.com/movie/26/48/264827_det.jpg
487,Lightning Jack,110353,1994,http://content9.flixster.com/movie/10/91/89/10918935_det.jpg
488,M. Butterfly,107468,1993,http://images.rottentomatoescdn.com/images/defaults/poster_default.gif
489,Made in America,107478,1993,http://content7.flixster.com/movie/10/87/20/10872029_det.jpg
490,Malice,107497,1993,http://content8.flixster.com/movie/28/45/284522_det.jpg
491,The Man Without a Face,107501,1993,http://content8.flixster.com/movie/10/88/44/10884478_det.jpg
492,Manhattan Murder Mystery,107507,1993,http://content8.flixster.com/movie/11/12/42/11124250_det.jpg
493,Menace II Society,107554,1993,http://content6.flixster.com/movie/10/84/96/10849636_det.jpg
494,Executive Decision,116253,1996,http://content6.flixster.com/movie/10/89/53/10895300_det.jpg
495,Ai no korÃ®da,74102,1976,http://content8.flixster.com/movie/12/84/25/1284250_det.jpg
496,What Happened Was...,111689,1994,http://content6.flixster.com/movie/10/19/72/10197236_det.jpg
497,Much Ado About Nothing,107616,1993,http://content8.flixster.com/movie/26/63/266326_det.jpg
498,Mr. Jones,107611,1993,http://content7.flixster.com/movie/10/84/75/10847577_det.jpg
499,Mr. Wonderful,107613,1993,http://content6.flixster.com/movie/26/28/262824_det.jpg
500,Mrs. Doubtfire,107614,1993,http://content6.flixster.com/movie/25/85/258512_det.jpg
501,Naked,107653,1993,http://content9.flixster.com/movie/10/84/20/10842067_det.jpg
502,The Next Karate Kid,110657,1994,http://content8.flixster.com/movie/26/25/262502_det.jpg
503,The New Age,110649,1994,http://content8.flixster.com/movie/10/85/39/10853990_det.jpg
504,No Escape,110678,1994,http://content6.flixster.com/movie/28/52/285208_det.jpg
505,North,110687,1994,http://content9.flixster.com/movie/41/65/59/4165591_det.jpg
506,Orlando,107756,1992,http://content9.flixster.com/movie/11/12/17/11121747_det.jpg
507,A Perfect World,107808,1993,http://content8.flixster.com/movie/10/83/83/10838374_det.jpg
508,Philadelphia,107818,1993,http://content6.flixster.com/movie/10/93/80/10938004_det.jpg
509,The Piano,107822,1993,http://content7.flixster.com/movie/10/87/64/10876465_det.jpg
510,Poetic Justice,107840,1993,http://content7.flixster.com/movie/10/85/49/10854961_det.jpg
511,The Program,107889,1993,http://content8.flixster.com/movie/46/25/25/4625250_det.jpg
512,The Puppet Masters,111003,1994,http://content6.flixster.com/movie/10/93/87/10938732_det.jpg
513,Radioland Murders,110939,1994,http://content6.flixster.com/movie/10/89/14/10891492_det.jpg
514,The Ref,110955,1994,http://content6.flixster.com/movie/26/83/268316_det.jpg
515,The Remains of the Day,107943,1993,http://content8.flixster.com/movie/25/57/255706_det.jpg
516,Renaissance Man,110971,1994,http://content8.flixster.com/movie/25/80/258018_det.jpg
517,Rising Sun,107969,1993,http://content6.flixster.com/movie/11/12/51/11125172_det.jpg
518,The Road to Wellville,111001,1994,http://content8.flixster.com/movie/27/26/272698_det.jpg
519,RoboCop 3,107978,1993,http://content6.flixster.com/movie/26/64/266400_det.jpg
520,Robin Hood: Men in Tights,107977,1993,http://content9.flixster.com/movie/10/93/73/10937331_det.jpg
521,Romeo Is Bleeding,107983,1993,http://content7.flixster.com/movie/27/18/271821_det.jpg
522,Romper Stomper,105275,1992,http://content7.flixster.com/movie/10/94/01/10940169_det.jpg
523,Ruby in Paradise,108000,1993,http://content6.flixster.com/movie/10/83/91/10839188_det.jpg
524,Rudy,108002,1993,http://content7.flixster.com/movie/10/84/77/10847749_det.jpg
525,The Saint of Fort Washington,108026,1993,http://content8.flixster.com/movie/10/86/88/10868814_det.jpg
526,Les nuits fauves,105032,1992,http://content7.flixster.com/movie/10/89/94/10899445_det.jpg
527,Schindler's List,108052,1993,http://content6.flixster.com/movie/26/71/267112_det.jpg
528,The Last Boy Scout,102266,1991,http://content9.flixster.com/movie/10/92/20/10922043_det.jpg
529,Searching for Bobby Fischer,108065,1993,http://content6.flixster.com/movie/25/59/255904_det.jpg
530,Second Best,328390,2004,http://content8.flixster.com/movie/30/99/309926_det.jpg
531,The Secret Garden,108071,1993,http://content9.flixster.com/movie/11/15/28/11152871_det.jpg
532,Serial Mom,111127,1994,http://content6.flixster.com/movie/27/10/271008_det.jpg
533,Kagemusha,80979,1980,http://content6.flixster.com/movie/10/93/41/10934152_det.jpg
534,Shadowlands,108101,1993,http://content7.flixster.com/movie/25/57/255701_det.jpg
535,Short Cuts,108122,1993,http://content9.flixster.com/movie/11/12/17/11121735_det.jpg
536,A Simple Twist of Fate,111194,1994,http://content9.flixster.com/movie/26/22/262291_det.jpg
537,Sairen,494815,2006,http://content7.flixster.com/movie/10/82/85/10828537_det.jpg
538,Six Degrees of Separation,108149,1993,http://content6.flixster.com/movie/10/84/47/10844780_det.jpg
539,Sleepless in Seattle,108160,1993,http://content7.flixster.com/movie/11/12/06/11120641_det.jpg
540,Sliver,108162,1993,http://content9.flixster.com/movie/19/52/73/1952731_det.jpg
541,Blade Runner,83658,1982,http://content8.flixster.com/movie/10/85/39/10853986_det.jpg
542,Son in Law,108186,1993,http://content8.flixster.com/movie/25/67/256726_det.jpg
543,So I Married an Axe Murderer,108174,1993,http://content8.flixster.com/movie/10/86/72/10867222_det.jpg
544,Striking Distance,108238,1993,http://content8.flixster.com/movie/27/27/272702_det.jpg
545,Harem suarÃ©,179841,1999,http://content9.flixster.com/movie/27/77/277707_det.jpg
546,Super Mario Bros.,108255,1993,\N
547,Surviving the Game,111323,1994,http://content7.flixster.com/movie/27/64/276405_det.jpg
548,Terminal Velocity,111400,1994,http://content8.flixster.com/movie/90/84/39/9084394_det.jpg
549,Thirty Two Short Films About Glenn Gould,108328,1993,http://content6.flixster.com/movie/11/13/76/11137636_det.jpg
550,Threesome,111418,1994,http://content8.flixster.com/movie/27/55/275526_det.jpg
551,The Nightmare Before Christmas,107688,1993,http://content7.flixster.com/movie/10/87/87/10878797_det.jpg
552,The Three Musketeers,108333,1993,http://content7.flixster.com/movie/50/26/53/5026533_det.jpg
553,Tombstone,108358,1993,http://content7.flixster.com/movie/26/73/267317_det.jpg
554,Law & Order: Trial by Jury,406429,2005,\N
555,True Romance,108399,1993,http://content9.flixster.com/movie/38/28/09/3828095_det.jpg
556,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,57012,1964,http://content8.flixster.com/movie/26/51/265102_det.jpg
558,The Pagemaster,110763,1994,http://content8.flixster.com/movie/10/88/87/10888782_det.jpg
559,2 Days in Paris,841044,2007,http://content6.flixster.com/movie/93/43/00/9343004_det.jpg
560,"The Beans of Egypt, Maine",109226,1994,http://content8.flixster.com/movie/10/97/04/10970454_det.jpg
561,Killer Movie,988083,2008,http://content7.flixster.com/movie/10/83/93/10839337_det.jpg
562,Welcome to the Dollhouse,114906,1995,http://content9.flixster.com/movie/10/88/33/10883391_det.jpg
563,Germinal,107002,1993,http://content7.flixster.com/movie/39/89/93/3989933_det.jpg
564,Chugyeogja,1190539,2008,http://content8.flixster.com/movie/10/85/52/10855238_det.jpg
565,Cronos,104029,1993,http://content9.flixster.com/movie/27/72/277211_det.jpg
566,Naked in New York,110623,1993,http://content8.flixster.com/movie/28/30/283098_det.jpg
567,Kika,107315,1993,http://content7.flixster.com/movie/10/91/08/10910897_det.jpg
568,Bhaji on the Beach,106408,1993,http://content7.flixster.com/movie/10/90/24/10902481_det.jpg
569,Little Big League,110363,1994,http://content6.flixster.com/movie/25/93/259304_det.jpg
570,KÃ¥disbellan,107349,1993,http://content8.flixster.com/movie/10/84/06/10840610_det.jpg
571,Wide-Eyed and Legless,111709,1993,http://content6.flixster.com/movie/10/91/81/10918184_det.jpg
572,Foreign Student,109828,1994,http://content7.flixster.com/movie/10/97/01/10970101_det.jpg
573,Io speriamo che me la cavo,107225,1992,http://content8.flixster.com/movie/10/88/08/10880806_det.jpg
574,Spanking the Monkey,111252,1994,http://content8.flixster.com/movie/31/19/311926_det.jpg
575,The Little Rascals,110366,1994,http://content6.flixster.com/movie/11/13/24/11132400_det.jpg
577,Andre,109120,1994,http://content9.flixster.com/movie/25/89/258903_det.jpg
579,La scorta,108059,1993,http://content9.flixster.com/movie/10/91/35/10913527_det.jpg
580,Princess Caraboo,110892,1994,http://content8.flixster.com/movie/26/16/261614_det.jpg
581,The Celluloid Closet,112651,1995,http://content9.flixster.com/movie/10/87/44/10874435_det.jpg
582,MÃ©tisse,107642,1993,http://content8.flixster.com/movie/10/89/42/10894274_det.jpg
583,Caro diario,109382,1993,http://content6.flixster.com/movie/43/98/42/4398424_det.jpg
585,The Brady Bunch Movie,112572,1995,http://content8.flixster.com/movie/10/70/30/10703022_det.jpg
586,Home Alone,99785,1990,http://content6.flixster.com/movie/31/21/312104_det.jpg
587,Ghost,99653,1990,http://content7.flixster.com/movie/25/44/254497_det.jpg
588,Aladdin,103639,1992,\N
589,Terminator 2: Judgment Day,103064,1991,http://content7.flixster.com/movie/10/94/47/10944701_det.jpg
590,Dances with Wolves,99348,1990,http://content6.flixster.com/movie/10/87/82/10878268_det.jpg
591,Tough and Deadly,114706,1995,\N
592,Batman,60153,1966,http://content8.flixster.com/movie/10/85/60/10856086_det.jpg
593,The Silence of the Lambs,102926,1991,http://content7.flixster.com/movie/55/12/86/5512865_det.jpg
594,Snow White and the Seven Dwarfs,29583,1937,http://content6.flixster.com/movie/10/85/16/10851672_det.jpg
595,Beauty and the Beast,101414,1991,http://content6.flixster.com/movie/10/92/78/10927816_det.jpg
596,Pinocchio,32910,1940,http://content8.flixster.com/movie/10/87/27/10872762_det.jpg
597,Pretty Woman,100405,1990,http://content8.flixster.com/movie/16/90/52/1690526_det.jpg
598,Okno v Parizh,110719,1994,http://content6.flixster.com/movie/11/13/77/11137744_det.jpg
599,The Wild Bunch,65214,1969,http://content7.flixster.com/movie/26/74/267417_det.jpg
600,Love and a .45,110395,1994,http://content8.flixster.com/movie/10/89/20/10892046_det.jpg
602,A Great Day in Harlem,109934,1994,http://content7.flixster.com/movie/10/93/45/10934505_det.jpg
603,Bye Bye Love,112606,1995,http://content7.flixster.com/movie/26/11/261109_det.jpg
605,One Fine Day,117247,1996,http://content9.flixster.com/movie/26/59/265991_det.jpg
606,Candyman: Farewell to the Flesh,112625,1995,http://content9.flixster.com/movie/10/89/43/10894315_det.jpg
608,Fargo,116282,1996,http://content6.flixster.com/movie/31/32/313212_det.jpg
609,Homeward Bound II: Lost in San Francisco,116552,1996,http://content6.flixster.com/movie/25/14/251408_det.jpg
610,Heavy Metal,82509,1981,http://content8.flixster.com/movie/26/90/269098_det.jpg
611,Hellraiser: Bloodline,116514,1996,http://content9.flixster.com/movie/11/14/29/11142947_det.jpg
612,The Pallbearer,117283,1996,http://content8.flixster.com/movie/26/35/263502_det.jpg
613,Jane Eyre,780362,2006,\N
614,Loaded,893406,2008,http://content9.flixster.com/movie/10/88/27/10882795_det.jpg
615,Pane e cioccolata,70506,1973,http://content7.flixster.com/movie/10/89/25/10892525_det.jpg
616,The AristoCats,65421,1970,http://content7.flixster.com/movie/25/07/250797_det.jpg
617,La flor de mi secreto,113083,1995,http://content6.flixster.com/movie/49/69/26/4969268_det.jpg
618,Two Much,118001,1995,http://content9.flixster.com/movie/26/48/264899_det.jpg
619,Ed,247091,2000,\N
620,Cerro Torre: Schrei aus Stein,102855,1991,http://content7.flixster.com/movie/91/73/48/9173489_det.jpg
621,Ma saison prÃ©fÃ©rÃ©e,107471,1993,http://content7.flixster.com/movie/29/64/296417_det.jpg
623,A Modern Affair,113839,1995,http://content8.flixster.com/movie/10/86/39/10863938_det.jpg
624,Condition Red,112712,1995,\N
625,Asfour Stah,90665,1990,http://content9.flixster.com/movie/28/87/288711_det.jpg
626,A Thin Line Between Love and Hate,117891,1996,http://content6.flixster.com/movie/97/03/07/9703076_det.jpg
627,The Last Supper,113613,1995,http://images.rottentomatoescdn.com/images/defaults/poster_default.gif
628,Primal Fear,117381,1996,http://content8.flixster.com/movie/26/88/268822_det.jpg
629,Rude Boy,81441,1980,http://content6.flixster.com/movie/10/91/31/10913120_det.jpg
630,Carried Away,115837,1996,http://content9.flixster.com/movie/10/83/80/10838051_det.jpg
631,All Dogs Go to Heaven 2,115509,1996,http://content6.flixster.com/movie/10/87/85/10878596_det.jpg
632,Land and Freedom,114671,1995,http://content7.flixster.com/movie/10/92/30/10923065_det.jpg
633,Denise Calls Up,112844,1995,http://content8.flixster.com/movie/10/86/34/10863458_det.jpg
634,Theodore Rex,114658,1995,http://content9.flixster.com/movie/10/87/46/10874623_det.jpg
635,A Family Thing,116275,1996,http://content6.flixster.com/movie/26/40/264000_det.jpg
636,Nina Frisk,827729,2007,http://content7.flixster.com/movie/10/50/90/10509049_det.jpg
637,Sgt. Bilko,117608,1996,http://content8.flixster.com/movie/11/13/42/11134258_det.jpg
638,Jack & Sarah,113448,1995,http://content6.flixster.com/movie/10/84/03/10840396_det.jpg
639,Girl 6,116414,1996,http://content6.flixster.com/movie/23/16/94/2316944_det.jpg
640,Diabolique,116095,1996,http://content7.flixster.com/movie/27/67/276705_det.jpg
641,Un indien dans la ville,111543,1994,http://content8.flixster.com/movie/10/83/92/10839294_det.jpg
643,Peanuts - Die Bank zahlt alles,117312,1996,\N
645,Nelly & Monsieur Arnaud,113947,1995,http://content6.flixster.com/movie/44/35/10/4435104_det.jpg
647,Courage Under Fire,115956,1996,http://content8.flixster.com/movie/10/91/78/10917802_det.jpg
648,Mission: Impossible III,317919,2006,http://content6.flixster.com/movie/10/93/36/10933612_det.jpg
649,Cold Fever,109028,1995,http://content7.flixster.com/movie/39/10/58/3910585_det.jpg
650,Moll Flanders,117071,1996,http://content7.flixster.com/movie/36/25/75/3625753_det.jpg
