id,title,imdbID,year,rtPictureURL
2019,Shichinin no samurai,47478,1954,http://content7.flixster.com/movie/39/91/08/3991085_det.jpg
2020,Dangerous Liaisons,94947,1988,http://content6.flixster.com/movie/26/84/268496_det.jpg
2021,Dune,87182,1984,http://content7.flixster.com/movie/11/13/64/11136477_det.jpg
2022,The Last Temptation of Christ,95497,1988,http://content8.flixster.com/movie/27/03/270314_det.jpg
2023,The Godfather: Part III,99674,1990,http://content6.flixster.com/movie/11/12/76/11127688_det.jpg
2024,The Rapture,102757,1991,http://content6.flixster.com/movie/10/36/23/10362392_det.jpg
2025,Lolita,56193,1962,http://content8.flixster.com/movie/30/09/300906_det.jpg
2026,Disturbing Behavior,134619,1998,http://content9.flixster.com/movie/10/91/75/10917563_det.jpg
2027,Jane Austen's Mafia!,120741,1998,http://content8.flixster.com/movie/10/56/10/10561030_det.jpg
2028,Saving Private Ryan,120815,1998,http://content8.flixster.com/movie/55/05/49/5505494_det.jpg
2029,Billy's Hollywood Screen Kiss,137386,1998,http://content9.flixster.com/movie/27/45/274507_det.jpg
2030,Dong gong xi gong,119007,1996,http://content7.flixster.com/movie/99/50/16/9950165_det.jpg
2031,The Million Dollar Duck,66728,1971,http://content8.flixster.com/movie/25/17/251714_det.jpg
2032,The Barefoot Executive,66811,1971,http://content7.flixster.com/movie/25/21/252113_det.jpg
2033,The Black Cauldron,88814,1985,http://content8.flixster.com/movie/25/63/256314_det.jpg
2034,The Black Hole,78869,1979,http://content7.flixster.com/movie/26/56/265625_det.jpg
2035,Blackbeard's Ghost,62737,1968,http://content8.flixster.com/movie/25/12/251298_det.jpg
2036,Blank Check,109287,1994,http://content6.flixster.com/movie/26/16/261604_det.jpg
2037,Candleshoe,75807,1977,http://content9.flixster.com/movie/31/06/310619_det.jpg
2038,The Cat from Outer Space,77305,1978,http://content6.flixster.com/movie/25/35/253516_det.jpg
2039,Cheetah,97053,1989,http://content9.flixster.com/movie/25/30/253015_det.jpg
2040,The Computer Wore Tennis Shoes,65566,1969,http://content6.flixster.com/movie/10/94/21/10942176_det.jpg
2041,Condorman,82199,1981,http://content8.flixster.com/movie/26/60/266014_det.jpg
2042,D2: The Mighty Ducks,109520,1994,http://content6.flixster.com/movie/26/03/260324_det.jpg
2043,Darby O'Gill and the Little People,52722,1959,http://content8.flixster.com/movie/25/12/251206_det.jpg
2044,The Devil and Max Devlin,82263,1981,http://content6.flixster.com/movie/10/88/51/10885128_det.jpg
2045,A Far Off Place,106868,1993,http://content7.flixster.com/movie/26/00/260001_det.jpg
2046,Flight of the Navigator,91059,1986,http://content9.flixster.com/movie/25/42/254223_det.jpg
2047,The Gnome-Mobile,61715,1967,http://content7.flixster.com/movie/10/88/31/10883141_det.jpg
2048,The Great Mouse Detective,91149,1986,http://content9.flixster.com/movie/25/12/251227_det.jpg
2049,The Happiest Millionaire,61749,1967,http://content7.flixster.com/movie/10/90/10/10901049_det.jpg
2050,Herbie Goes Bananas,80861,1980,http://content6.flixster.com/movie/10/90/14/10901432_det.jpg
2051,Herbie Goes to Monte Carlo,76137,1977,http://content7.flixster.com/movie/10/87/61/10876121_det.jpg
2052,Hocus Pocus,107120,1993,http://content9.flixster.com/movie/25/36/253607_det.jpg
2053,Honey I Blew Up the Kid,104437,1992,http://content9.flixster.com/movie/10/87/98/10879839_det.jpg
2054,"Honey, I Shrunk the Kids",97523,1989,http://content6.flixster.com/movie/10/87/98/10879840_det.jpg
2055,Hot Lead and Cold Feet,77698,1978,http://content8.flixster.com/movie/25/20/252018_det.jpg
2056,In Search of the Castaways,56095,1962,http://content9.flixster.com/movie/25/13/251327_det.jpg
2057,Homeward Bound: The Incredible Journey,107131,1993,http://content8.flixster.com/movie/10/91/53/10915370_det.jpg
2058,The Negotiator,120768,1998,http://content7.flixster.com/movie/10/84/05/10840545_det.jpg
2059,The Parent Trap,120783,1998,http://content9.flixster.com/movie/10/88/10/10881003_det.jpg
2060,BASEketball,131857,1998,http://content7.flixster.com/movie/10/84/59/10845905_det.jpg
2061,Full Tilt Boogie,119165,1997,http://content7.flixster.com/movie/10/89/35/10893537_det.jpg
2062,The Governess,120687,1998,http://content9.flixster.com/movie/27/94/279427_det.jpg
2063,Le septiÃ¨me ciel,124115,1997,http://content9.flixster.com/movie/10/17/86/10178627_det.jpg
2064,Roger & Me,98213,1989,http://content9.flixster.com/movie/10/85/07/10850715_det.jpg
2065,The Purple Rose of Cairo,89853,1985,http://content9.flixster.com/movie/25/86/258623_det.jpg
2066,Out of the Past,39689,1947,http://content8.flixster.com/movie/10/08/01/10080146_det.jpg
2067,Doctor Zhivago,59113,1965,http://content7.flixster.com/movie/88/17/87/8817873_det.jpg
2068,Fanny och Alexander,83922,1982,http://content8.flixster.com/movie/10/85/35/10853534_det.jpg
2069,The Trip to Bountiful,90203,1985,http://content7.flixster.com/movie/25/68/256893_det.jpg
2070,Tender Mercies,86423,1983,http://content6.flixster.com/movie/26/62/266228_det.jpg
2071,And the Band Played On,106273,1993,http://content9.flixster.com/movie/10/88/42/10884243_det.jpg
2072,The 'burbs,96734,1989,http://content8.flixster.com/movie/55/12/57/5512574_det.jpg
2073,Fandango,89126,1985,http://content7.flixster.com/movie/80/53/86/8053869_det.jpg
2074,Il portiere di notte,71910,1974,http://content8.flixster.com/movie/10/92/32/10923206_det.jpg
2075,Mephisto,82736,1981,http://content7.flixster.com/movie/28/80/288005_det.jpg
2076,Blue Velvet,90756,1986,http://content8.flixster.com/movie/28/20/282022_det.jpg
2077,The Journey of Natty Gann,89385,1985,http://content8.flixster.com/movie/25/90/259006_det.jpg
2078,The Jungle Book,61852,1967,http://content7.flixster.com/movie/25/07/250701_det.jpg
2079,Kidnap,1034449,2008,http://content6.flixster.com/movie/10/88/41/10884176_det.jpg
2080,Lady and the Tramp,48280,1955,http://content7.flixster.com/movie/10/84/96/10849641_det.jpg
2081,The Little Mermaid,97757,1989,http://content8.flixster.com/movie/25/06/250622_det.jpg
2082,The Mighty Ducks,104868,1992,http://content7.flixster.com/movie/25/87/258701_det.jpg
2083,The Muppet Christmas Carol,104940,1992,http://content8.flixster.com/movie/10/88/72/10887222_det.jpg
2084,Newsies,104990,1992,http://content7.flixster.com/movie/25/39/253905_det.jpg
2085,One Hundred and One Dalmatians,55254,1961,http://content7.flixster.com/movie/10/92/06/10920681_det.jpg
2086,One Magic Christmas,89731,1985,http://content8.flixster.com/movie/25/31/253198_det.jpg
2087,Peter Pan,316396,2003,http://content7.flixster.com/movie/10/91/88/10918857_det.jpg
2088,Popeye,81353,1980,http://content9.flixster.com/movie/25/49/254991_det.jpg
2089,The Rescuers Down Under,100477,1990,http://content9.flixster.com/movie/25/13/251311_det.jpg
2090,The Rescuers,76618,1977,http://content9.flixster.com/movie/25/09/250903_det.jpg
2091,Race to Witch Mountain,1075417,2009,http://content9.flixster.com/movie/10/91/55/10915591_det.jpg
2092,The Return of Jafar,107952,1994,http://content7.flixster.com/movie/10/93/64/10936425_det.jpg
2093,Return to Oz,89908,1985,http://content7.flixster.com/movie/26/51/265105_det.jpg
2094,The Rocketeer,102803,1991,http://content8.flixster.com/movie/25/59/255906_det.jpg
2095,The Shaggy D.A.,75200,1976,http://content6.flixster.com/movie/60/85/58/6085588_det.jpg
2096,Sleeping Beauty,53285,1959,http://content8.flixster.com/movie/30/64/306418_det.jpg
2097,Something Wicked This Way Comes,86336,1983,http://content9.flixster.com/movie/26/58/265895_det.jpg
2098,Son of Flubber,57518,1963,http://content7.flixster.com/movie/25/22/252221_det.jpg
2099,Song of the South,38969,1946,http://content9.flixster.com/movie/21/77/83/2177835_det.jpg
2100,Splash,88161,1984,http://content8.flixster.com/movie/26/50/265002_det.jpg
2101,Squanto: A Warrior's Tale,111271,1994,http://content6.flixster.com/movie/26/18/261816_det.jpg
2102,Steamboat Willie,19422,1928,http://content7.flixster.com/movie/10/58/45/10584557_det.jpg
2103,Tall Tale,111359,1995,http://content8.flixster.com/movie/10/90/45/10904586_det.jpg
2104,Tex,84783,1982,http://content9.flixster.com/movie/26/63/266395_det.jpg
2105,TRON,84827,1982,http://content6.flixster.com/movie/10/91/41/10914152_det.jpg
2106,Swing Kids,108265,1993,http://content7.flixster.com/movie/10/92/09/10920937_det.jpg
2107,Halloween H20: 20 Years Later,120694,1998,http://content8.flixster.com/movie/10/88/13/10881306_det.jpg
2108,L.A. Story,102250,1991,http://content8.flixster.com/movie/26/57/265702_det.jpg
2109,The Jerk,79367,1979,http://content9.flixster.com/movie/27/59/275903_det.jpg
2110,Dead Men Don't Wear Plaid,83798,1982,http://content6.flixster.com/movie/10/90/61/10906132_det.jpg
2111,The Man with Two Brains,85894,1983,http://content7.flixster.com/movie/10/92/03/10920301_det.jpg
2112,Grand Canyon,101969,1991,http://content6.flixster.com/movie/11/15/35/11153528_det.jpg
2113,Graveyard Shift,99697,1990,http://content6.flixster.com/movie/27/73/277316_det.jpg
2114,The Outsiders,86066,1983,http://content6.flixster.com/movie/10/89/23/10892396_det.jpg
2115,Indiana Jones and the Temple of Doom,87469,1984,http://content8.flixster.com/movie/10/92/11/10921138_det.jpg
2116,The Lord of the Rings: The Return of the King,167260,2003,http://content7.flixster.com/movie/10/84/07/10840741_det.jpg
2117,Nineteen Eighty-Four,87803,1984,http://content7.flixster.com/movie/10/88/05/10880581_det.jpg
2118,The Dead Zone,281432,2002,\N
2119,Maximum Overdrive,91499,1986,http://content7.flixster.com/movie/28/13/281313_det.jpg
2120,Needful Things,107665,1993,http://content6.flixster.com/movie/28/40/284092_det.jpg
2121,Cujo,85382,1983,http://content9.flixster.com/movie/27/87/278791_det.jpg
2122,Children of the Corn,87050,1984,http://content9.flixster.com/movie/10/91/84/10918483_det.jpg
2123,All Dogs Go to Heaven,96787,1989,http://content6.flixster.com/movie/10/87/86/10878600_det.jpg
2124,The Addams Family,101272,1991,http://content8.flixster.com/movie/26/64/266402_det.jpg
2125,Ever After,120631,1998,http://content7.flixster.com/movie/26/10/261017_det.jpg
2126,Snake Eyes,120832,1998,http://content9.flixster.com/movie/27/39/273915_det.jpg
2127,"First Love, Last Rites",128214,1997,http://content8.flixster.com/movie/10/89/01/10890198_det.jpg
2128,Safe Men,120813,1998,http://content9.flixster.com/movie/24/53/01/2453019_det.jpg
2129,Die SalzmÃ¤nner von Tibet,120056,1997,http://content9.flixster.com/movie/10/92/75/10927511_det.jpg
2130,Atlantic City,80388,1980,http://content6.flixster.com/movie/27/24/272496_det.jpg
2131,HÃ¶stsonaten,77711,1978,http://content7.flixster.com/movie/26/49/264925_det.jpg
2132,Who's Afraid of Virginia Woolf?,61184,1966,http://content8.flixster.com/movie/11/14/16/11141682_det.jpg
2133,Adventures in Babysitting,92513,1987,http://content8.flixster.com/movie/25/41/254110_det.jpg
2134,Weird Science,90305,1985,http://content8.flixster.com/movie/26/37/263714_det.jpg
2135,Doctor Dolittle,118998,1998,http://content6.flixster.com/movie/11/15/12/11151232_det.jpg
2136,The Nutty Professor,117218,1996,http://content8.flixster.com/movie/25/91/259122_det.jpg
2137,Charlotte's Web,413895,2006,http://content9.flixster.com/movie/31/82/33/3182335_det.jpg
2138,Watership Down,78480,1978,http://content7.flixster.com/movie/11/15/28/11152877_det.jpg
2139,The Secret of NIMH,84649,1982,http://content6.flixster.com/movie/10/88/77/10887724_det.jpg
2140,The Dark Crystal,83791,1982,http://content8.flixster.com/movie/25/47/254714_det.jpg
2141,An American Tail,90633,1986,http://content8.flixster.com/movie/25/15/251502_det.jpg
2142,An American Tail: Fievel Goes West,101329,1991,http://content6.flixster.com/movie/25/31/253108_det.jpg
2143,Legend,89469,1985,http://content6.flixster.com/movie/25/40/254000_det.jpg
2144,Sixteen Candles,88128,1984,http://content8.flixster.com/movie/27/90/279006_det.jpg
2145,Pretty in Pink,91790,1986,http://content6.flixster.com/movie/10/91/49/10914992_det.jpg
2146,St. Elmo's Fire,90060,1985,http://content9.flixster.com/movie/10/94/35/10943539_det.jpg
2147,The Clan of the Cave Bear,90848,1986,http://content8.flixster.com/movie/10/88/22/10882214_det.jpg
2148,House M.D.,412142,2004,\N
2149,House II: The Second Story,93220,1987,http://content8.flixster.com/movie/26/13/261314_det.jpg
2150,The Gods Must Be Crazy,80801,1980,http://content7.flixster.com/movie/11/15/34/11153477_det.jpg
2151,The Gods Must Be Crazy II,97443,1989,http://content7.flixster.com/movie/10/90/47/10904733_det.jpg
2152,Air Bud: Golden Receiver,140796,1998,http://content6.flixster.com/movie/10/87/66/10876644_det.jpg
2154,How Stella Got Her Groove Back,120703,1998,http://content8.flixster.com/movie/10/88/71/10887130_det.jpg
2155,Slums of Beverly Hills,120831,1998,http://content6.flixster.com/movie/27/43/274320_det.jpg
2156,Il testimone dello sposo,133413,1998,http://content7.flixster.com/movie/10/85/32/10853253_det.jpg
2157,La femme de chambre du Titanic,129923,1997,http://content6.flixster.com/movie/10/92/19/10921924_det.jpg
2158,"Henry: Portrait of a Serial Killer, Part 2",116516,1996,http://content9.flixster.com/movie/11/14/63/11146379_det.jpg
2159,Henry: Portrait of a Serial Killer,99763,1986,http://content7.flixster.com/movie/11/14/63/11146381_det.jpg
2160,Rosemary's Baby,63522,1968,http://images.rottentomatoescdn.com/images/defaults/poster_default.gif
2161,The Neverending Story III,110647,1994,http://content9.flixster.com/movie/10/88/07/10880743_det.jpg
2162,The Neverending Story II: The Next Chapter,100240,1990,http://content7.flixster.com/movie/25/62/256297_det.jpg
2163,Attack of the Killer Tomatoes!,80391,1978,http://content6.flixster.com/movie/10/92/32/10923244_det.jpg
2164,Surf Nazis Must Die,94077,1987,http://content8.flixster.com/movie/27/80/278026_det.jpg
2165,Your Friends & Neighbors,119517,1998,http://content7.flixster.com/movie/10/93/56/10935653_det.jpg
2166,Return to Paradise,124595,1998,http://content7.flixster.com/movie/28/43/284397_det.jpg
2167,Blade,120611,1998,http://content6.flixster.com/movie/35/84/20/3584204_det.jpg
2168,Dance with Me,120576,1998,http://content9.flixster.com/movie/25/56/255603_det.jpg
2169,Dead Man on Campus,118301,1998,http://content9.flixster.com/movie/10/87/18/10871827_det.jpg
2170,Wrongfully Accused,120901,1998,http://content9.flixster.com/movie/10/92/01/10920195_det.jpg
2171,Next Stop Wonderland,119778,1998,http://content7.flixster.com/movie/10/86/22/10862269_det.jpg
2172,Strike!,120692,1998,http://content9.flixster.com/movie/25/92/259223_det.jpg
2173,The Navigator: A Mediaeval Odyssey,95709,1988,http://content6.flixster.com/movie/10/87/32/10873272_det.jpg
2174,Beetle Juice,94721,1988,http://content9.flixster.com/movie/45/46/63/4546639_det.jpg
2175,Deja Vu,453467,2006,http://content6.flixster.com/movie/10/84/17/10841796_det.jpg
2176,Rope,40746,1948,http://content8.flixster.com/movie/25/62/256210_det.jpg
2177,Family Plot,74512,1976,http://content6.flixster.com/movie/10/88/55/10885532_det.jpg
2178,Frenzy,68611,1972,http://content6.flixster.com/movie/27/01/270104_det.jpg
2179,Topaz,65112,1969,http://content9.flixster.com/movie/26/00/260091_det.jpg
2180,Torn Curtain,61107,1966,http://content9.flixster.com/movie/25/86/258619_det.jpg
2181,Marnie,58329,1964,http://content6.flixster.com/movie/25/65/256512_det.jpg
2182,The Wrong Man,51207,1956,http://content8.flixster.com/movie/10/88/80/10888034_det.jpg
2183,The Man Who Knew Too Much,49470,1956,http://content8.flixster.com/movie/10/92/45/10924554_det.gif
2184,The Trouble with Harry,48750,1955,http://content9.flixster.com/movie/10/91/87/10918787_det.jpg
2185,I Confess,45897,1953,http://content7.flixster.com/movie/95/95/29/9595297_det.jpg
2186,Strangers on a Train,44079,1951,http://content9.flixster.com/movie/10/93/77/10937755_det.jpg
2187,Stage Fright,42994,1950,http://content8.flixster.com/movie/10/91/56/10915662_det.jpg
2188,54,120577,1998,http://content6.flixster.com/movie/27/08/270804_det.jpg
2189,I Married a Strange Person!,119346,1997,http://content6.flixster.com/movie/31/02/310292_det.jpg
2190,Why Do Fools Fall in Love,123324,1998,http://content6.flixster.com/movie/10/92/01/10920176_det.jpg
2191,Keep the Aspidistra Flying,119453,1997,http://content6.flixster.com/movie/10/89/29/10892908_det.jpg
2192,Regarde la mer,139564,1997,http://content9.flixster.com/movie/28/97/289727_det.jpg
2193,Willow,96446,1988,http://content6.flixster.com/movie/10/53/47/10534748_det.jpg
2194,The Untouchables,94226,1987,http://content8.flixster.com/movie/27/92/279214_det.jpg
2195,Dirty Work,120654,1998,http://content7.flixster.com/movie/10/91/46/10914685_det.jpg
2196,Knock Off,120724,1998,http://content7.flixster.com/movie/27/91/279101_det.jpg
2197,Firelight,119125,1997,http://content9.flixster.com/movie/10/45/86/10458659_det.jpg
2199,Griffin & Phoenix,460812,2006,http://content9.flixster.com/movie/10/89/92/10899243_det.jpg
2200,Under Capricorn,42004,1949,http://content6.flixster.com/movie/29/74/297492_det.jpg
2201,The Paradine Case,39694,1947,http://content6.flixster.com/movie/30/47/304708_det.jpg
2202,Lifeboat,37017,1944,http://content7.flixster.com/movie/11/15/13/11151377_det.jpg
2203,Shadow of a Doubt,36342,1943,http://content6.flixster.com/movie/10/89/08/10890840_det.jpg
2204,Saboteur,35279,1942,http://content7.flixster.com/movie/25/76/257625_det.jpg
2205,Mr. & Mrs. Smith,356910,2005,http://content8.flixster.com/movie/24/98/249802_det.jpg
2206,Guilty by Suspicion,101984,1991,http://content8.flixster.com/movie/10/89/64/10896454_det.jpg
2207,Jamaica Inn,31505,1939,http://content6.flixster.com/movie/29/98/299800_det.jpg
2208,The Lady Vanishes,30341,1938,http://content8.flixster.com/movie/92/28/922862_det.jpg
2209,Young and Innocent,29811,1937,http://content6.flixster.com/movie/95/36/953684_det.jpg
2210,Sabotage,28212,1936,http://content9.flixster.com/movie/24/84/79/2484791_det.jpg
2211,Secret Agent,28231,1936,http://content8.flixster.com/movie/10/35/29/10352954_det.jpg
2212,The Man Who Knew Too Much,49470,1956,http://content8.flixster.com/movie/10/92/45/10924554_det.gif
2214,Number Seventeen,23285,1932,http://content8.flixster.com/movie/24/83/27/2483274_det.gif
2215,Rich and Strange,23395,1931,http://content7.flixster.com/movie/71/88/718873_det.jpg
2216,The Skin Game,22395,1931,http://content9.flixster.com/movie/10/85/41/10854159_det.jpg
2218,Juno and the Paycock,21015,1930,http://content8.flixster.com/movie/24/89/81/2489814_det.gif
2219,A Perfect Murder,120787,1998,http://content9.flixster.com/movie/10/91/93/10919303_det.gif
2220,The Manxman,20142,1929,http://content7.flixster.com/movie/30/66/306601_det.jpg
2221,Blackmail,19702,1929,http://content8.flixster.com/movie/11/13/96/11139670_det.jpg
2222,Champagne,18756,1928,http://content7.flixster.com/movie/10/83/87/10838705_det.jpg
2223,The Farmer's Wife,18876,1928,http://content6.flixster.com/movie/10/84/53/10845328_det.jpg
2225,Easy Virtue,808244,2008,http://content7.flixster.com/movie/10/86/91/10869105_det.jpg
2226,The Ring,298130,2002,http://content8.flixster.com/movie/10/86/94/10869458_det.jpg
2227,The Lodger,851530,2009,http://content8.flixster.com/movie/10/92/98/10929834_det.jpg
2229,The Pleasure Garden,16230,1925,http://content8.flixster.com/movie/10/90/64/10906458_det.jpg
2231,Rounders,128442,1998,http://content8.flixster.com/movie/10/87/41/10874162_det.jpg
2232,Cube,123755,1997,http://content8.flixster.com/movie/26/85/268594_det.jpg
2233,Digging to China,118980,1998,http://content6.flixster.com/movie/10/83/99/10839932_det.jpg
2234,Kinsey,362269,2004,http://content6.flixster.com/movie/10/94/53/10945324_det.jpg
2235,One Man's Hero,120775,1999,http://content9.flixster.com/movie/10/87/98/10879803_det.jpg
2236,Simon Birch,124879,1998,http://content7.flixster.com/movie/25/50/255097_det.jpg
2237,Without Limits,119934,1998,http://content6.flixster.com/movie/25/48/254804_det.jpg
2238,Pasqualino Settebellezze,75040,1975,http://content7.flixster.com/movie/11/13/90/11139021_det.jpg
2239,Travolti da un insolito destino nell'azzurro mare d'agosto,73817,1974,http://content8.flixster.com/movie/11/13/01/11130142_det.jpg
2240,My Bodyguard,81207,1980,http://content9.flixster.com/movie/25/60/256015_det.jpg
2241,Class,85346,1983,http://content8.flixster.com/movie/27/39/273910_det.jpg
2242,"Grandview, U.S.A.",87359,1984,http://content7.flixster.com/movie/59/97/32/5997325_det.jpg
2243,Broadcast News,92699,1987,http://content9.flixster.com/movie/10/87/82/10878247_det.jpg
2244,The Allnighter,92537,1987,http://content6.flixster.com/movie/26/41/264196_det.jpg
2245,Working Girl,96463,1988,http://content6.flixster.com/movie/31/40/314096_det.jpg
2246,Stars and Bars,96166,1988,http://content9.flixster.com/movie/92/87/09/9287099_det.gif
2247,Married to the Mob,95593,1988,http://content9.flixster.com/movie/34/35/63/3435639_det.jpg
2248,Say Anything...,98258,1989,http://content8.flixster.com/movie/59/54/51/5954518_det.jpg
2249,My Blue Heaven,100212,1990,http://content8.flixster.com/movie/25/65/256502_det.jpg
2250,Men Don't Leave,100134,1990,http://content9.flixster.com/movie/97/18/86/9718863_det.jpg
2251,The Cabinet of Dr. Ramirez,101530,1991,\N
2252,Heroes,813715,2006,http://content8.flixster.com/movie/10/85/26/10852618_det.jpg
2253,Toys,105629,1992,http://content9.flixster.com/movie/10/87/80/10878095_det.jpg
2255,Young Doctors in Love,84938,1982,http://content8.flixster.com/movie/27/43/274394_det.jpg
2256,Parasite,84472,1982,http://content6.flixster.com/movie/10/86/97/10869728_det.jpg
2257,No Small Affair,87810,1984,http://content6.flixster.com/movie/28/45/284592_det.jpg
2258,Shao Lin san shi liu fang,78243,1978,http://content9.flixster.com/movie/11/12/46/11124615_det.jpg
2259,Blame It on Rio,86973,1984,http://content8.flixster.com/movie/27/23/272302_det.jpg
2260,Filth and Wisdom,1042499,2008,http://content6.flixster.com/movie/10/86/05/10860500_det.jpg
2261,One Crazy Summer,91680,1986,http://content9.flixster.com/movie/25/79/257919_det.jpg
2262,Last Night,156729,1998,http://content9.flixster.com/movie/18/18/56/1818567_det.jpg
2263,The Seventh Sign,96073,1988,http://content9.flixster.com/movie/27/25/272507_det.jpg
2264,We're No Angels,98625,1989,http://content8.flixster.com/movie/26/25/262514_det.jpg
2265,Nothing But Trouble,102558,1991,http://content9.flixster.com/movie/10/93/53/10935391_det.jpg
2266,The Butcher's Wife,101523,1991,http://content8.flixster.com/movie/26/15/261514_det.jpg
2267,Mortal Thoughts,102469,1991,http://content9.flixster.com/movie/27/64/276491_det.jpg
2268,A Few Good Men,104257,1992,http://content6.flixster.com/movie/28/17/281708_det.jpg
2269,Indecent Proposal,107211,1993,http://content8.flixster.com/movie/10/88/26/10882670_det.jpg
2270,A Century of Cinema,109390,1994,\N
2271,Permanent Midnight,120788,1998,http://content6.flixster.com/movie/10/91/85/10918516_det.jpg
2272,One True Thing,120776,1998,http://content9.flixster.com/movie/27/34/273411_det.jpg
2273,Rush Hour,120812,1998,http://content9.flixster.com/movie/10/86/18/10861899_det.jpg
2275,Six-String Samurai,118736,1998,http://content9.flixster.com/movie/25/85/258595_det.jpg
2276,A Soldier's Daughter Never Cries,120835,1998,http://content8.flixster.com/movie/28/35/283598_det.jpg
2278,Ronin,122690,1998,http://content6.flixster.com/movie/26/94/269492_det.jpg
2279,Urban Legend,146336,1998,http://content6.flixster.com/movie/27/43/274304_det.jpg
2280,Clay Pigeons,118863,1998,http://content7.flixster.com/movie/10/93/49/10934953_det.jpg
2281,Snitch,119802,1998,http://content6.flixster.com/movie/27/90/279024_det.jpg
2282,Pecker,126604,1998,http://content9.flixster.com/movie/10/03/99/10039927_det.jpg
2283,The Sheltering Sky,100594,1990,http://content7.flixster.com/movie/10/87/41/10874153_det.jpg
2284,Bandit Queen,109206,1994,http://content6.flixster.com/movie/30/97/309708_det.jpg
2285,If....,63850,1968,http://content6.flixster.com/movie/32/05/41/3205416_det.jpg
2286,The Fiendish Plot of Dr. Fu Manchu,80731,1980,http://content6.flixster.com/movie/10/90/09/10900940_det.jpg
2287,Ils,465203,2006,http://content8.flixster.com/movie/10/91/34/10913458_det.jpg
2288,The Thing,84787,1982,http://images.rottentomatoescdn.com/images/defaults/poster_default.gif
2289,The Player,105151,1992,http://images.rottentomatoescdn.com/images/defaults/poster_default.gif
2290,Stardust Memories,81554,1980,http://content6.flixster.com/movie/26/09/260912_det.jpg
2291,Edward Scissorhands,99487,1990,http://content9.flixster.com/movie/10/92/33/10923351_det.jpg
2292,Overnight Delivery,117276,1998,http://content9.flixster.com/movie/72/69/77/7269771_det.jpg
2293,Shadrach,144604,1998,http://content7.flixster.com/movie/26/58/265825_det.jpg
2294,Antz,120587,1998,http://content8.flixster.com/movie/25/71/257118_det.jpg
2295,Impostor,160399,2001,http://content6.flixster.com/movie/10/86/93/10869340_det.jpg
2296,A Night at the Roxbury,120770,1998,http://content7.flixster.com/movie/25/48/254893_det.jpg
2297,What Dreams May Come,120889,1998,http://content6.flixster.com/movie/26/24/262404_det.jpg
2298,Strangeland,124102,1998,http://content9.flixster.com/movie/26/91/269119_det.jpg
2299,The Battle of the Sexes,52607,1959,http://content8.flixster.com/movie/10/85/42/10854282_det.jpg
2300,The Producers,395251,2005,http://content7.flixster.com/movie/31/17/311717_det.jpg
2301,History of the World: Part I,82517,1981,http://content6.flixster.com/movie/26/69/266900_det.jpg
2302,My Cousin Vinny,104952,1992,http://content6.flixster.com/movie/26/78/267816_det.jpg
2303,Nashville,73440,1975,http://content6.flixster.com/movie/28/40/284024_det.jpg
2304,Love Is the Devil: Study for a Portrait of Francis Bacon,119577,1998,http://content8.flixster.com/movie/10/84/61/10846182_det.jpg
2305,Slam,139615,1998,http://content6.flixster.com/movie/10/87/44/10874408_det.jpg
2306,Holy Man,120701,1998,http://content6.flixster.com/movie/26/48/264896_det.jpg
2307,One Tough Cop,122642,1998,http://content9.flixster.com/movie/10/87/67/10876715_det.jpg
2308,Detroit 9000,69966,1973,http://content9.flixster.com/movie/28/19/281915_det.jpg
2310,The Mighty Ducks,104868,1992,http://content7.flixster.com/movie/25/87/258701_det.jpg
2311,2010,86837,1984,http://content7.flixster.com/movie/10/92/01/10920113_det.jpg
2312,Children of a Lesser God,90830,1986,http://content8.flixster.com/movie/27/05/270510_det.jpg
2313,The Elephant Man,80678,1980,http://content8.flixster.com/movie/10/86/50/10865070_det.jpg
2314,Beloved,120603,1998,http://content8.flixster.com/movie/26/97/269718_det.jpg
2315,Bride of Chucky,144120,1998,http://content7.flixster.com/movie/27/67/276717_det.jpg
2316,Practical Magic,120791,1998,http://content7.flixster.com/movie/10/88/77/10887761_det.jpg
2317,Life During Wartime,119534,1997,http://content6.flixster.com/movie/10/85/12/10851272_det.jpg
2318,Happiness,147612,1998,http://content8.flixster.com/movie/28/63/286314_det.jpg
2319,Reach the Rock,119986,1998,http://content6.flixster.com/movie/10/87/70/10877068_det.jpg
2320,Apt Pupil,118636,1998,http://content8.flixster.com/movie/27/24/272414_det.jpg
2321,Pleasantville,120789,1998,http://content7.flixster.com/movie/63/98/91/6398913_det.jpg
2322,Soldier,120157,1998,http://content9.flixster.com/movie/26/95/269595_det.jpg
2323,Valkyrie,985699,2008,http://content9.flixster.com/movie/10/86/48/10864803_det.jpg
2324,La vita Ã¨ bella,118799,1997,http://content7.flixster.com/movie/53/81/55/5381553_det.jpg
2325,Orgazmo,124819,1997,http://content6.flixster.com/movie/10/54/78/10547824_det.jpg
2326,Shattered Image,143874,1998,http://content6.flixster.com/movie/10/98/13/10981364_det.jpg
2327,Tales from the Darkside: The Movie,100740,1990,http://content7.flixster.com/movie/10/84/02/10840229_det.jpg
2328,Interview with the Vampire: The Vampire Chronicles,110148,1994,http://content6.flixster.com/movie/28/01/280124_det.jpg
2329,American History X,120586,1998,http://content9.flixster.com/movie/10/85/69/10856931_det.jpg
2330,Hands on a Hard Body: The Documentary,116481,1997,http://content6.flixster.com/movie/26/62/266204_det.jpg
